"","person_age","person_income","person_home_ownership","person_emp_length","loan_intent","loan_grade","loan_amnt","loan_int_rate","loan_status","loan_percent_income","cb_person_default_on_file","cb_person_cred_hist_length","int_cat"
"12324",21,38000,"RENT",5,"EDUCATION","B",12000,10.37,1,0.32,"N",4,"(9,11]"
"12325",26,38000,"RENT",0,"PERSONAL","B",12000,NA,1,0.32,"N",4,"missing"
"12326",24,38000,"RENT",2,"PERSONAL","C",12000,13.23,1,0.32,"Y",3,"(13,15]"
"12327",23,80000,"MORTGAGE",7,"DEBTCONSOLIDATION","A",10000,7.74,0,0.13,"N",3,"(7,9]"
"12328",24,38000,"RENT",0,"VENTURE","B",12000,11.89,1,0.32,"N",3,"(11,13]"
"12329",22,80000,"MORTGAGE",3,"DEBTCONSOLIDATION","A",6000,7.4,0,0.07,"N",3,"(7,9]"
"12330",24,38000,"RENT",0,"EDUCATION","C",12000,11.34,1,0.32,"N",3,"(11,13]"
"12331",25,80000,"MORTGAGE",4,"MEDICAL","A",6000,7.74,0,0.07,"N",4,"(7,9]"
"12332",24,38001,"RENT",4,"DEBTCONSOLIDATION","A",12000,6.17,1,0.32,"N",3,"(5,7]"
"12333",25,80000,"MORTGAGE",10,"EDUCATION","D",25000,15.31,0,0.31,"N",2,"(15,17]"
"12334",24,80000,"MORTGAGE",0,"PERSONAL","A",6000,8.59,0,0.07,"N",4,"(7,9]"
"12335",25,80000,"OWN",6,"EDUCATION","B",25000,11.48,0,0.31,"N",4,"(11,13]"
"12336",22,38004,"RENT",5,"EDUCATION","B",12000,10.75,1,0.32,"N",3,"(9,11]"
"12337",25,32004,"RENT",3,"MEDICAL","D",12000,14.96,1,0.37,"Y",3,"(13,15]"
"12338",22,80000,"MORTGAGE",1,"EDUCATION","A",2000,NA,0,0.03,"N",4,"missing"
"12339",24,80000,"OWN",0,"VENTURE","A",5500,8.94,0,0.07,"N",2,"(7,9]"
"12340",26,80000,"MORTGAGE",6,"PERSONAL","B",15000,12.53,0,0.19,"N",3,"(11,13]"
"12341",25,38340,"RENT",9,"MEDICAL","B",12000,11.71,1,0.31,"N",2,"(11,13]"
"12342",23,80000,"MORTGAGE",7,"PERSONAL","B",8500,11.14,0,0.11,"N",2,"(11,13]"
"12343",23,74000,"MORTGAGE",4,"HOMEIMPROVEMENT","B",25000,12.18,1,0.34,"N",2,"(11,13]"
"12344",26,38400,"RENT",0,"EDUCATION","A",12000,8.9,1,0.31,"N",4,"(7,9]"
"12345",26,80000,"OWN",5,"PERSONAL","C",7000,13.22,0,0.09,"Y",2,"(13,15]"
"12346",25,80000,"MORTGAGE",2,"EDUCATION","B",22000,11.48,0,0.28,"N",3,"(11,13]"
"12347",25,39996,"OWN",2,"VENTURE","A",12000,8.94,0,0.3,"N",3,"(7,9]"
"12348",26,38400,"RENT",0,"MEDICAL","A",12000,5.99,1,0.31,"N",2,"(5,7]"
"12349",25,38599,"RENT",3,"MEDICAL","B",12000,10.38,1,0.31,"N",4,"(9,11]"
"12350",22,80000,"MORTGAGE",0,"EDUCATION","B",15000,11.48,0,0.19,"N",3,"(11,13]"
"12351",23,39000,"RENT",1,"EDUCATION","B",12000,10.99,1,0.31,"N",4,"(9,11]"
"12352",22,39000,"RENT",1,"EDUCATION","B",12000,11.11,1,0.31,"N",3,"(11,13]"
"12353",26,80000,"MORTGAGE",5,"VENTURE","A",3000,8,0,0.04,"N",4,"(7,9]"
"12354",23,39000,"RENT",7,"MEDICAL","B",12000,10.83,1,0.31,"N",3,"(9,11]"
"12355",24,39600,"RENT",NA,"VENTURE","A",12000,8.9,0,0.3,"N",4,"(7,9]"
"12356",24,39996,"OWN",0,"VENTURE","A",3000,7.37,0,0.08,"N",4,"(7,9]"
"12357",25,39600,"RENT",2,"MEDICAL","B",12000,10.99,0,0.3,"N",2,"(9,11]"
"12358",23,80000,"MORTGAGE",5,"VENTURE","E",8000,15.68,0,0.1,"N",4,"(15,17]"
"12359",25,39779,"RENT",8,"VENTURE","A",12000,5.79,0,0.3,"N",2,"(5,7]"
"12360",23,80000,"MORTGAGE",7,"EDUCATION","B",17000,12.21,0,0.21,"N",2,"(11,13]"
"12361",22,74000,"MORTGAGE",4,"PERSONAL","D",15000,15.05,1,0.2,"N",3,"(15,17]"
"12362",21,39900,"RENT",0,"VENTURE","A",12000,7.9,0,0.3,"N",3,"(7,9]"
"12363",25,39900,"RENT",8,"EDUCATION","B",12000,9.88,0,0.3,"N",4,"(9,11]"
"12364",26,74000,"MORTGAGE",4,"EDUCATION","B",7500,10.08,1,0.1,"N",4,"(9,11]"
"12365",24,80000,"MORTGAGE",8,"EDUCATION","A",7500,8.63,0,0.09,"N",4,"(7,9]"
"12366",24,39996,"RENT",8,"DEBTCONSOLIDATION","B",12000,12.69,0,0.3,"N",3,"(11,13]"
"12367",22,80000,"MORTGAGE",0,"DEBTCONSOLIDATION","A",10000,8.32,0,0.13,"N",2,"(7,9]"
"12368",23,39996,"RENT",6,"PERSONAL","B",12000,9.63,0,0.3,"N",2,"(9,11]"
"12369",24,80000,"OWN",8,"MEDICAL","B",20000,9.51,0,0.25,"N",2,"(9,11]"
"12370",22,74000,"MORTGAGE",6,"HOMEIMPROVEMENT","C",11200,NA,1,0.15,"Y",2,"missing"
"12371",22,74000,"MORTGAGE",1,"VENTURE","E",25000,14.38,1,0.34,"Y",3,"(13,15]"
"12372",26,39996,"RENT",0,"VENTURE","B",12000,NA,0,0.3,"N",4,"missing"
"12373",24,40000,"RENT",6,"MEDICAL","C",12000,13.49,0,0.3,"N",2,"(13,15]"
"12374",24,80004,"OWN",3,"HOMEIMPROVEMENT","C",2425,15.27,0,0.03,"Y",4,"(15,17]"
"12375",25,80004,"MORTGAGE",0,"DEBTCONSOLIDATION","A",3600,7.49,0,0.04,"N",4,"(7,9]"
"12376",24,80004,"MORTGAGE",8,"HOMEIMPROVEMENT","A",6000,6.17,0,0.07,"N",3,"(5,7]"
"12377",24,74004,"MORTGAGE",7,"DEBTCONSOLIDATION","D",25000,15.57,1,0.34,"Y",3,"(15,17]"
"12378",26,40000,"RENT",0,"DEBTCONSOLIDATION","B",12000,9.99,0,0.3,"N",3,"(9,11]"
"12379",24,80004,"OWN",8,"HOMEIMPROVEMENT","B",25000,10.36,0,0.31,"N",3,"(9,11]"
"12380",26,40000,"RENT",2,"MEDICAL","A",12000,7.51,0,0.3,"N",2,"(7,9]"
"12381",26,80004,"MORTGAGE",4,"PERSONAL","B",15000,11.86,0,0.19,"N",3,"(11,13]"
"12382",22,40000,"RENT",2,"DEBTCONSOLIDATION","B",12000,10.99,0,0.3,"N",2,"(9,11]"
"12383",26,40000,"RENT",2,"MEDICAL","A",12000,7.88,0,0.3,"N",2,"(7,9]"
"12384",23,80004,"MORTGAGE",2,"VENTURE","B",19000,10.62,0,0.24,"N",2,"(9,11]"
"12385",22,40000,"RENT",1,"DEBTCONSOLIDATION","C",12000,13.22,0,0.3,"N",4,"(13,15]"
"12386",26,80004,"MORTGAGE",0,"HOMEIMPROVEMENT","A",6000,8,0,0.07,"N",4,"(7,9]"
"12387",22,40000,"RENT",4,"VENTURE","B",12000,NA,0,0.3,"N",3,"missing"
"12388",23,40000,"RENT",2,"DEBTCONSOLIDATION","B",12000,12.18,0,0.3,"N",4,"(11,13]"
"12389",26,40000,"RENT",1,"PERSONAL","B",12000,11.58,0,0.3,"N",2,"(11,13]"
"12390",22,40000,"RENT",3,"EDUCATION","B",12000,11.89,0,0.3,"N",3,"(11,13]"
"12391",24,80004,"MORTGAGE",8,"VENTURE","A",6000,8.63,0,0.07,"N",4,"(7,9]"
"12392",23,40100,"RENT",7,"MEDICAL","B",12000,9.91,0,0.3,"N",2,"(9,11]"
"12393",22,80070,"MORTGAGE",6,"EDUCATION","B",27525,10.74,0,0.34,"N",3,"(9,11]"
"12394",25,80140,"MORTGAGE",4,"DEBTCONSOLIDATION","B",11300,10.37,0,0.14,"N",2,"(9,11]"
"12395",23,80196,"OWN",2,"VENTURE","B",30000,9.91,0,0.37,"N",3,"(9,11]"
"12396",25,80208,"MORTGAGE",1,"HOMEIMPROVEMENT","A",4000,5.42,0,0.05,"N",4,"(5,7]"
"12397",22,40320,"RENT",0,"DEBTCONSOLIDATION","C",12000,14.27,0,0.3,"N",3,"(13,15]"
"12398",22,80340,"OWN",2,"EDUCATION","A",7000,7.14,0,0.09,"N",3,"(7,9]"
"12399",26,40800,"RENT",2,"PERSONAL","A",12000,NA,0,0.29,"N",2,"missing"
"12400",25,41000,"RENT",6,"DEBTCONSOLIDATION","B",12000,11.71,0,0.29,"N",3,"(11,13]"
"12401",25,80400,"MORTGAGE",9,"DEBTCONSOLIDATION","A",1000,5.42,0,0.01,"N",3,"(5,7]"
"12402",25,80400,"MORTGAGE",10,"VENTURE","D",25000,17.49,0,0.31,"Y",4,"(17,Inf]"
"12403",24,80400,"MORTGAGE",5,"VENTURE","A",12000,5.79,0,0.15,"N",3,"(5,7]"
"12404",24,36000,"RENT",2,"PERSONAL","B",12000,9.91,1,0.33,"N",3,"(9,11]"
"12405",23,42000,"RENT",4,"EDUCATION","C",12000,13.49,0,0.29,"N",2,"(13,15]"
"12406",25,42000,"RENT",2,"EDUCATION","A",12000,7.9,0,0.29,"N",4,"(7,9]"
"12407",22,74476,"MORTGAGE",6,"EDUCATION","A",5000,8.49,1,0.07,"N",4,"(7,9]"
"12408",26,80500,"MORTGAGE",3,"VENTURE","D",24000,17.58,0,0.3,"Y",3,"(17,Inf]"
"12409",23,42000,"RENT",2,"EDUCATION","B",12000,10.65,0,0.29,"N",4,"(9,11]"
"12410",26,42000,"RENT",3,"VENTURE","A",12000,8.49,0,0.29,"N",3,"(7,9]"
"12411",26,80500,"MORTGAGE",9,"HOMEIMPROVEMENT","B",11000,12.53,0,0.14,"N",3,"(11,13]"
"12412",22,74500,"MORTGAGE",6,"DEBTCONSOLIDATION","D",7500,13.17,1,0.1,"N",2,"(13,15]"
"12413",26,80600,"MORTGAGE",10,"HOMEIMPROVEMENT","B",9600,NA,0,0.12,"N",3,"missing"
"12414",24,74600,"MORTGAGE",3,"DEBTCONSOLIDATION","E",20000,17.51,1,0.27,"N",3,"(17,Inf]"
"12415",24,42000,"RENT",0,"VENTURE","A",12000,7.66,0,0.29,"N",4,"(7,9]"
"12416",24,80689,"MORTGAGE",1,"DEBTCONSOLIDATION","C",16000,13.22,0,0.2,"Y",2,"(13,15]"
"12417",26,80730,"MORTGAGE",7,"HOMEIMPROVEMENT","A",9600,7.29,0,0.12,"N",2,"(7,9]"
"12418",23,80796,"MORTGAGE",7,"MEDICAL","A",5000,NA,0,0.06,"N",3,"missing"
"12419",21,42000,"RENT",0,"EDUCATION","C",12000,13.23,0,0.29,"N",2,"(13,15]"
"12420",23,80832,"OWN",0,"MEDICAL","D",15000,15.65,0,0.19,"N",2,"(15,17]"
"12421",22,81000,"MORTGAGE",5,"EDUCATION","B",9100,12.42,0,0.11,"N",3,"(11,13]"
"12422",25,42500,"RENT",1,"DEBTCONSOLIDATION","B",12000,12.69,0,0.28,"N",3,"(11,13]"
"12423",26,81000,"MORTGAGE",10,"DEBTCONSOLIDATION","A",10750,8.49,0,0.13,"N",2,"(7,9]"
"12424",23,42500,"RENT",3,"EDUCATION","C",12000,13.35,0,0.28,"N",3,"(13,15]"
"12425",24,42500,"RENT",9,"PERSONAL","B",12000,11.36,0,0.28,"N",2,"(11,13]"
"12426",25,42900,"RENT",5,"EDUCATION","A",12000,8.9,0,0.28,"N",2,"(7,9]"
"12427",25,43000,"RENT",1,"VENTURE","C",12000,13.16,0,0.28,"Y",2,"(13,15]"
"12428",22,75000,"MORTGAGE",6,"VENTURE","D",25000,15.57,1,0.33,"Y",4,"(15,17]"
"12429",23,81000,"MORTGAGE",8,"PERSONAL","B",10000,8.88,0,0.12,"N",4,"(7,9]"
"12430",25,81000,"OWN",9,"VENTURE","D",12000,NA,0,0.15,"Y",2,"missing"
"12431",26,81000,"MORTGAGE",6,"MEDICAL","B",5000,10.75,0,0.06,"N",3,"(9,11]"
"12432",22,81000,"MORTGAGE",5,"EDUCATION","A",6600,7.88,0,0.08,"N",4,"(7,9]"
"12433",24,43200,"RENT",5,"VENTURE","B",12000,10.36,0,0.28,"N",4,"(9,11]"
"12434",24,81000,"MORTGAGE",8,"HOMEIMPROVEMENT","B",20000,11.49,0,0.25,"N",4,"(11,13]"
"12435",26,43680,"RENT",0,"PERSONAL","B",12000,10.37,0,0.27,"N",2,"(9,11]"
"12436",22,39000,"OWN",6,"MEDICAL","A",1000,NA,0,0.03,"N",3,"missing"
"12437",22,81000,"MORTGAGE",6,"EDUCATION","B",24000,9.88,0,0.3,"N",2,"(9,11]"
"12438",25,44004,"RENT",9,"MEDICAL","E",12000,16.45,0,0.27,"Y",4,"(15,17]"
"12439",22,44160,"RENT",7,"VENTURE","D",12000,13.24,0,0.27,"Y",2,"(13,15]"
"12440",23,44400,"RENT",1,"EDUCATION","C",12000,14.79,0,0.27,"N",4,"(13,15]"
"12441",22,81000,"OWN",2,"EDUCATION","D",10000,15.31,0,0.12,"N",3,"(15,17]"
"12442",22,44412,"RENT",3,"PERSONAL","C",12000,13.11,0,0.27,"Y",2,"(13,15]"
"12443",24,81000,"MORTGAGE",0,"DEBTCONSOLIDATION","B",15000,12.18,0,0.19,"N",4,"(11,13]"
"12444",25,81000,"MORTGAGE",2,"MEDICAL","B",5200,10.95,0,0.06,"N",2,"(9,11]"
"12445",21,81000,"OWN",0,"EDUCATION","C",8400,12.53,0,0.1,"Y",3,"(11,13]"
"12446",24,81100,"MORTGAGE",8,"PERSONAL","B",3200,NA,0,0.04,"N",2,"missing"
"12447",23,45000,"RENT",4,"EDUCATION","B",12000,12.69,0,0.27,"N",4,"(11,13]"
"12448",23,81120,"MORTGAGE",3,"PERSONAL","B",15000,10.25,0,0.18,"N",4,"(9,11]"
"12449",25,39000,"OWN",2,"HOMEIMPROVEMENT","D",4400,14.84,0,0.11,"N",2,"(13,15]"
"12450",22,45000,"RENT",6,"EDUCATION","A",12000,6.62,0,0.27,"N",2,"(5,7]"
"12451",26,81204,"MORTGAGE",1,"EDUCATION","B",9100,10.95,0,0.11,"N",4,"(9,11]"
"12452",26,81360,"MORTGAGE",4,"HOMEIMPROVEMENT","A",6000,7.9,0,0.07,"N",4,"(7,9]"
"12453",25,39000,"OWN",3,"MEDICAL","B",3600,11.86,0,0.09,"N",2,"(11,13]"
"12454",25,39000,"OWN",0,"MEDICAL","C",8500,14.35,0,0.22,"N",3,"(13,15]"
"12455",22,81400,"MORTGAGE",4,"MEDICAL","B",8500,NA,0,0.1,"N",2,"missing"
"12456",23,81500,"MORTGAGE",4,"DEBTCONSOLIDATION","B",15000,10,0,0.18,"N",4,"(9,11]"
"12457",22,81500,"MORTGAGE",0,"EDUCATION","A",7575,6.54,0,0.09,"N",3,"(5,7]"
"12458",22,81500,"MORTGAGE",6,"PERSONAL","A",20000,6.54,0,0.25,"N",2,"(5,7]"
"12459",23,39000,"OWN",7,"MEDICAL","B",3000,10.62,0,0.08,"N",2,"(9,11]"
"12460",23,81504,"MORTGAGE",6,"DEBTCONSOLIDATION","A",2400,6.92,0,0.03,"N",4,"(5,7]"
"12461",26,81600,"MORTGAGE",1,"DEBTCONSOLIDATION","B",7200,11.99,0,0.09,"N",3,"(11,13]"
"12462",23,81600,"MORTGAGE",7,"DEBTCONSOLIDATION","A",9000,7.49,0,0.11,"N",4,"(7,9]"
"12463",21,81600,"MORTGAGE",6,"EDUCATION","A",14400,6.92,0,0.18,"N",4,"(5,7]"
"12464",25,81600,"MORTGAGE",9,"EDUCATION","C",13000,13.23,0,0.16,"Y",4,"(13,15]"
"12465",22,81600,"MORTGAGE",6,"PERSONAL","A",1300,6.39,0,0.02,"N",3,"(5,7]"
"12466",24,45000,"RENT",1,"VENTURE","B",12000,10.99,0,0.27,"N",3,"(9,11]"
"12467",25,81600,"MORTGAGE",10,"HOMEIMPROVEMENT","B",20000,12.18,0,0.25,"N",2,"(11,13]"
"12468",23,45000,"RENT",2,"PERSONAL","A",12000,5.79,0,0.27,"N",3,"(5,7]"
"12469",25,45000,"RENT",0,"MEDICAL","A",12000,7.66,0,0.27,"N",4,"(7,9]"
"12470",22,81800,"MORTGAGE",6,"EDUCATION","A",2500,6.39,0,0.03,"N",2,"(5,7]"
"12471",25,45000,"RENT",9,"DEBTCONSOLIDATION","B",12000,9.62,0,0.27,"N",3,"(9,11]"
"12472",23,45000,"RENT",2,"PERSONAL","B",12000,11.83,0,0.27,"N",4,"(11,13]"
"12473",22,81996,"MORTGAGE",7,"EDUCATION","C",7000,14.72,0,0.09,"N",4,"(13,15]"
"12474",24,81996,"MORTGAGE",4,"EDUCATION","A",14000,7.88,0,0.17,"N",3,"(7,9]"
"12475",21,45000,"RENT",0,"EDUCATION","C",12000,11.97,0,0.27,"N",3,"(11,13]"
"12476",26,82000,"MORTGAGE",7,"VENTURE","B",7000,12.42,0,0.09,"N",3,"(11,13]"
"12477",24,82000,"OWN",8,"EDUCATION","C",25000,15.27,0,0.3,"Y",3,"(15,17]"
"12478",21,45176,"RENT",1,"MEDICAL","B",12000,11.49,0,0.27,"N",3,"(11,13]"
"12479",24,45204,"RENT",0,"MEDICAL","A",12000,7.51,0,0.27,"N",4,"(7,9]"
"12480",25,45600,"RENT",5,"MEDICAL","C",12000,13.23,0,0.26,"N",4,"(13,15]"
"12481",21,39760,"RENT",0,"PERSONAL","D",12000,16.07,1,0.3,"Y",2,"(15,17]"
"12482",26,45806,"RENT",5,"EDUCATION","D",12000,14.84,0,0.26,"N",3,"(13,15]"
"12483",26,45900,"RENT",0,"PERSONAL","B",12000,10.39,0,0.26,"N",3,"(9,11]"
"12484",26,82000,"MORTGAGE",5,"EDUCATION","C",1000,14.27,0,0.01,"Y",2,"(13,15]"
"12485",26,82000,"MORTGAGE",5,"PERSONAL","A",19075,7.9,0,0.23,"N",2,"(7,9]"
"12486",23,82000,"MORTGAGE",5,"PERSONAL","D",5000,16.77,0,0.06,"Y",3,"(15,17]"
"12487",24,45996,"RENT",3,"EDUCATION","E",12000,15.68,0,0.26,"Y",3,"(15,17]"
"12488",24,82000,"MORTGAGE",8,"VENTURE","B",5325,NA,0,0.06,"N",3,"missing"
"12489",22,46000,"RENT",3,"EDUCATION","B",12000,11.71,0,0.26,"N",3,"(11,13]"
"12490",25,46000,"RENT",9,"PERSONAL","A",12000,5.42,0,0.26,"N",3,"(5,7]"
"12491",26,82000,"MORTGAGE",10,"PERSONAL","A",3200,5.99,0,0.04,"N",3,"(5,7]"
"12492",23,82000,"MORTGAGE",7,"PERSONAL","D",9000,NA,0,0.11,"Y",2,"missing"
"12493",22,46000,"RENT",0,"VENTURE","C",12000,12.68,0,0.26,"Y",3,"(11,13]"
"12494",22,46000,"RENT",1,"MEDICAL","C",12000,12.84,0,0.26,"N",3,"(11,13]"
"12495",24,82000,"MORTGAGE",8,"EDUCATION","D",3500,NA,0,0.04,"N",4,"missing"
"12496",21,46800,"RENT",3,"PERSONAL","D",12000,15.21,0,0.26,"Y",3,"(15,17]"
"12497",25,82000,"MORTGAGE",3,"HOMEIMPROVEMENT","B",15000,10.37,0,0.18,"N",2,"(9,11]"
"12498",25,47000,"RENT",2,"MEDICAL","C",12000,15.96,0,0.26,"Y",2,"(15,17]"
"12499",23,82000,"MORTGAGE",5,"PERSONAL","B",9600,10,0,0.12,"N",2,"(9,11]"
"12500",22,47000,"RENT",6,"DEBTCONSOLIDATION","A",12000,6.03,0,0.26,"N",3,"(5,7]"
"12501",25,47000,"RENT",3,"MEDICAL","B",12000,10.37,0,0.26,"N",2,"(9,11]"
"12502",23,82000,"MORTGAGE",0,"MEDICAL","A",14400,NA,0,0.18,"N",2,"missing"
"12503",22,82000,"MORTGAGE",6,"EDUCATION","B",10750,9.25,0,0.13,"N",2,"(9,11]"
"12504",24,82000,"MORTGAGE",2,"PERSONAL","A",8000,5.79,0,0.1,"N",3,"(5,7]"
"12505",24,82000,"MORTGAGE",2,"MEDICAL","A",20000,6.54,0,0.24,"N",4,"(5,7]"
"12506",25,41000,"RENT",NA,"PERSONAL","B",12000,10,1,0.29,"N",3,"(9,11]"
"12507",23,76000,"MORTGAGE",8,"DEBTCONSOLIDATION","B",6000,11.49,1,0.08,"N",2,"(11,13]"
"12508",26,38400,"OWN",NA,"HOMEIMPROVEMENT","B",7000,12.69,0,0.18,"N",2,"(11,13]"
"12509",23,47840,"RENT",7,"MEDICAL","B",12000,12.69,0,0.25,"N",4,"(11,13]"
"12510",23,48000,"RENT",3,"PERSONAL","A",12000,6.03,0,0.25,"N",2,"(5,7]"
"12511",24,82000,"MORTGAGE",8,"PERSONAL","A",6000,6.76,0,0.07,"N",3,"(5,7]"
"12512",24,48000,"RENT",8,"PERSONAL","D",12000,16.77,0,0.25,"Y",3,"(15,17]"
"12513",25,48000,"RENT",0,"MEDICAL","C",12000,13.49,0,0.25,"Y",2,"(13,15]"
"12514",22,82000,"MORTGAGE",5,"EDUCATION","B",20000,9.88,0,0.24,"N",4,"(9,11]"
"12515",22,42000,"RENT",2,"MEDICAL","D",12000,15.65,1,0.29,"Y",3,"(15,17]"
"12516",22,82000,"MORTGAGE",6,"DEBTCONSOLIDATION","C",10000,12.87,0,0.12,"Y",2,"(11,13]"
"12517",26,82000,"MORTGAGE",1,"HOMEIMPROVEMENT","C",20000,13.57,0,0.24,"N",2,"(13,15]"
"12518",22,82000,"MORTGAGE",6,"DEBTCONSOLIDATION","C",6000,NA,0,0.07,"N",2,"missing"
"12519",26,76000,"MORTGAGE",10,"DEBTCONSOLIDATION","E",7200,16.35,1,0.09,"Y",2,"(15,17]"
"12520",24,82000,"OTHER",2,"PERSONAL","A",14700,9.63,0,0.18,"N",3,"(9,11]"
"12521",26,48000,"RENT",0,"MEDICAL","C",12000,11.66,0,0.25,"N",3,"(11,13]"
"12522",26,82000,"MORTGAGE",2,"PERSONAL","D",4500,15.05,0,0.05,"Y",4,"(15,17]"
"12523",26,82000,"MORTGAGE",1,"VENTURE","C",5000,13.47,0,0.06,"Y",2,"(13,15]"
"12524",21,82000,"MORTGAGE",3,"PERSONAL","A",11000,NA,0,0.13,"N",3,"missing"
"12525",22,82000,"MORTGAGE",3,"PERSONAL","B",8300,11.46,0,0.1,"N",3,"(11,13]"
"12526",25,82000,"MORTGAGE",2,"HOMEIMPROVEMENT","E",10000,14.93,0,0.12,"N",3,"(13,15]"
"12527",25,82000,"MORTGAGE",7,"PERSONAL","C",7500,12.72,0,0.09,"N",4,"(11,13]"
"12528",24,82000,"MORTGAGE",1,"EDUCATION","A",7500,8.32,0,0.09,"N",3,"(7,9]"
"12529",25,48074,"RENT",4,"EDUCATION","C",12000,13.85,0,0.25,"Y",4,"(13,15]"
"12530",24,76000,"MORTGAGE",9,"DEBTCONSOLIDATION","D",7000,12.92,1,0.09,"N",3,"(11,13]"
"12531",26,60000,"RENT",5,"HOMEIMPROVEMENT","B",12000,10.65,0,0.2,"N",3,"(9,11]"
"12532",21,60000,"RENT",0,"PERSONAL","A",12000,7.51,0,0.2,"N",3,"(7,9]"
"12533",23,54000,"RENT",0,"DEBTCONSOLIDATION","B",12000,12.42,1,0.22,"N",2,"(11,13]"
"12534",25,76248,"MORTGAGE",6,"DEBTCONSOLIDATION","C",9750,14.27,1,0.13,"Y",3,"(13,15]"
"12535",23,60000,"RENT",2,"DEBTCONSOLIDATION","B",12000,12.69,0,0.2,"N",2,"(11,13]"
"12536",26,82305,"MORTGAGE",10,"DEBTCONSOLIDATION","A",18600,6.99,0,0.23,"N",2,"(5,7]"
"12537",23,60000,"RENT",4,"MEDICAL","A",12000,6.03,0,0.2,"N",3,"(5,7]"
"12538",25,54000,"RENT",NA,"PERSONAL","D",12000,16.77,1,0.22,"N",4,"(15,17]"
"12539",26,60000,"RENT",5,"DEBTCONSOLIDATION","A",12000,6.62,0,0.2,"N",2,"(5,7]"
"12540",25,60000,"RENT",9,"EDUCATION","A",12000,7.9,0,0.2,"N",2,"(7,9]"
"12541",23,82500,"MORTGAGE",0,"EDUCATION","A",5000,8.49,0,0.06,"N",4,"(7,9]"
"12542",24,82500,"OWN",8,"VENTURE","A",10000,5.79,0,0.12,"N",4,"(5,7]"
"12543",23,65025,"MORTGAGE",7,"MEDICAL","C",16000,14.35,1,0.21,"N",3,"(13,15]"
"12544",24,60000,"RENT",4,"EDUCATION","A",12000,8.9,0,0.2,"N",4,"(7,9]"
"12545",24,60000,"RENT",4,"EDUCATION","B",12000,9.99,0,0.2,"N",4,"(9,11]"
"12546",24,60000,"RENT",1,"EDUCATION","B",12000,10.99,0,0.2,"N",4,"(9,11]"
"12547",22,82500,"MORTGAGE",3,"MEDICAL","A",14400,9.32,0,0.17,"N",3,"(9,11]"
"12548",22,60000,"RENT",2,"MEDICAL","B",12000,10.37,0,0.2,"N",3,"(9,11]"
"12549",24,60000,"RENT",1,"DEBTCONSOLIDATION","B",12000,10.36,0,0.2,"N",3,"(9,11]"
"12550",26,60000,"RENT",7,"MEDICAL","B",12000,NA,0,0.2,"N",3,"missing"
"12551",23,54000,"RENT",3,"DEBTCONSOLIDATION","C",12000,12.98,1,0.22,"Y",3,"(11,13]"
"12552",23,60000,"RENT",2,"EDUCATION","A",12000,NA,0,0.2,"N",3,"missing"
"12553",25,60000,"RENT",3,"VENTURE","A",12000,5.42,0,0.2,"N",3,"(5,7]"
"12554",24,82726,"MORTGAGE",7,"EDUCATION","C",20000,NA,0,0.24,"Y",4,"missing"
"12555",25,82729,"OWN",8,"VENTURE","A",4800,6.17,0,0.06,"N",3,"(5,7]"
"12556",25,60000,"RENT",0,"VENTURE","B",12000,11.86,0,0.2,"N",4,"(11,13]"
"12557",24,82800,"MORTGAGE",0,"VENTURE","B",12500,NA,0,0.15,"N",3,"missing"
"12558",23,60000,"RENT",0,"PERSONAL","A",12000,7.88,0,0.2,"N",2,"(7,9]"
"12559",22,60000,"RENT",2,"EDUCATION","B",12000,10.99,0,0.2,"N",2,"(9,11]"
"12560",26,60000,"RENT",1,"PERSONAL","B",12000,10.62,0,0.2,"N",4,"(9,11]"
"12561",22,83000,"MORTGAGE",6,"DEBTCONSOLIDATION","B",5500,11.99,0,0.07,"N",4,"(11,13]"
"12562",26,60000,"RENT",0,"HOMEIMPROVEMENT","C",12000,12.87,0,0.2,"Y",4,"(11,13]"
"12563",25,60000,"RENT",3,"PERSONAL","C",12000,14.26,0,0.2,"N",4,"(13,15]"
"12564",21,83000,"MORTGAGE",3,"VENTURE","A",14000,8.49,0,0.17,"N",2,"(7,9]"
"12565",24,83000,"MORTGAGE",NA,"VENTURE","B",5775,9.99,0,0.07,"N",4,"(9,11]"
"12566",24,60000,"RENT",5,"MEDICAL","A",12000,9.63,0,0.2,"N",2,"(9,11]"
"12567",25,60000,"RENT",9,"EDUCATION","B",12000,12.21,0,0.2,"N",3,"(11,13]"
"12568",24,60000,"RENT",0,"PERSONAL","B",12000,12.21,0,0.2,"N",2,"(11,13]"
"12569",25,83000,"MORTGAGE",9,"HOMEIMPROVEMENT","B",13000,10.99,0,0.16,"N",2,"(9,11]"
"12570",24,83000,"MORTGAGE",6,"HOMEIMPROVEMENT","A",10400,5.79,0,0.13,"N",3,"(5,7]"
"12571",23,38376,"OWN",NA,"VENTURE","C",8400,13.8,0,0.22,"Y",2,"(13,15]"
"12572",23,83000,"MORTGAGE",0,"VENTURE","D",20000,14.54,0,0.24,"Y",4,"(13,15]"
"12573",23,83000,"MORTGAGE",7,"DEBTCONSOLIDATION","A",10000,7.66,0,0.12,"N",4,"(7,9]"
"12574",22,60000,"RENT",0,"EDUCATION","C",12000,13.47,0,0.2,"Y",3,"(13,15]"
